i, A atom number, A Group, A Period, A Electron negativity, A Covalent radius, A Atom radius, A Van der Wahls radius, A Electron affinity, A Ionisation energy, A Average oxidation number, A Difference between smallest and largest oxidation number, A Noble gas, A Number of s electrons, A Number of p electron, A Number of d electron, A Pettifour radius, A Atomization energy pr atom, B Atom number, B Group, B Period, B Electron negativity, B Covalent radius, B Atom radius, B Van der Wahls radius, B Electron affinity, B Ionesation energy, B Average oxidation number, B Difference between smallest and largest oxidation number, B Noble gas, B Number of s electrons, B Number of p electron, B Number of d electron, B Pettifour radius, B Atomization energy pr atom, 
326, 0.434946453421, -1.38763281712, 1.05091277977, -1.81327154808, 3.15903818566, 3.12685141698, -0.815262873371, -0.29401971611, -2.14413600382, -1.67941631317, -0.691883384835, 1.05091277977, -1.33103476412, -0.562039011517, -1.16078153403, -1.63599866677, 1.20682698128, -0.54976805312, -0.357683291215, -0.283523988562, -0.689452526521, 0.0500193012939, 0.304077585453, 0.474173872639, -0.894685678244, -0.162864711814, 0.422882088, -0.29514066805, -0.283523988562, 0.0, -0.357683291215, -0.881917103688, -0.61308550925, -0.497932127485, 
327, 0.434946453421, -1.38763281712, 1.05091277977, -1.81327154808, 3.15903818566, 3.12685141698, -0.815262873371, -0.29401971611, -2.14413600382, -1.67941631317, -0.691883384835, 1.05091277977, -1.33103476412, -0.562039011517, -1.16078153403, -1.63599866677, 1.20682698128, -0.489929353461, 0.459878517277, -0.283523988562, -0.011943272113, -0.127827103307, -0.175594098642, 0.474173872639, 0.316660690657, -0.21262047524, 0.222701217941, 0.649309469711, -0.283523988562, 0.0, 0.459878517277, -0.881917103688, -0.144255413941, 0.23210913115, 
328, 0.434946453421, -1.38763281712, 1.05091277977, -1.81327154808, 3.15903818566, 3.12685141698, -0.815262873371, -0.29401971611, -2.14413600382, -1.67941631317, -0.691883384835, 1.05091277977, -1.33103476412, -0.562039011517, -1.16078153403, -1.63599866677, 1.20682698128, -0.430090653802, 1.27744032577, -0.283523988562, 0.995634593417, -0.261211906757, -0.586741256437, 0.404824860187, 1.71465031137, 0.811397904474, 0.102592695905, 1.59375960747, -0.283523988562, 0.0, 1.27744032577, -0.881917103688, 0.324574681367, 1.28651443045, 
329, 0.434946453421, -1.38763281712, 1.05091277977, -1.81327154808, 3.15903818566, 3.12685141698, -0.815262873371, -0.29401971611, -2.14413600382, -1.67941631317, -0.691883384835, 1.05091277977, -1.33103476412, -0.562039011517, -1.16078153403, -1.63599866677, 1.20682698128, 0.467489841089, -1.17524509971, 0.623752774836, -1.00214910548, 0.761404919696, 1.29768321679, -2.02239057562, -0.45205088411, -1.17891117363, 0.823243828119, -1.23959080581, 0.623752774836, 0.0, -1.17524509971, 1.13389341903, -1.11797945804, 0.0979201718635, 
330, 0.434946453421, -1.38763281712, 1.05091277977, -1.81327154808, 3.15903818566, 3.12685141698, -0.815262873371, -0.29401971611, -2.14413600382, -1.67941631317, -0.691883384835, 1.05091277977, -1.33103476412, -0.562039011517, -1.16078153403, -1.63599866677, 1.20682698128, 0.527328540748, -0.357683291215, 0.623752774836, -0.706824558685, 0.672481717396, 0.646700216948, 0.543522885091, -0.833235428962, -0.437012292301, 0.422882088, -0.29514066805, 0.623752774836, 0.0, -0.357683291215, 1.13389341903, -0.649149362735, -0.266433956001, 
331, 0.434946453421, -1.38763281712, 1.05091277977, -1.81327154808, 3.15903818566, 3.12685141698, -0.815262873371, -0.29401971611, -2.14413600382, -1.67941631317, -0.691883384835, 1.05091277977, -1.33103476412, -0.562039011517, -1.16078153403, -1.63599866677, 1.20682698128, 0.587167240407, 0.459878517277, 0.623752774836, -0.0640593686059, 0.494635312795, 0.269815322303, 0.612871897542, 0.265285642172, -0.451228224709, 0.823243828119, 0.649309469711, 0.623752774836, 0.0, 0.459878517277, 1.13389341903, -0.216383120912, 0.447611267753, 
332, 0.434946453421, -1.38763281712, 1.05091277977, -1.81327154808, 3.15903818566, 3.12685141698, -0.815262873371, -0.29401971611, -2.14413600382, -1.67941631317, -0.691883384835, 1.05091277977, -1.33103476412, -0.562039011517, -1.16078153403, -1.63599866677, 1.20682698128, 0.647005940067, 1.27744032577, 0.623752774836, 0.648193950131, 0.405712110495, -0.0728073091929, 0.543522885091, 1.4878433587, 0.358294511885, 0.102592695905, 1.59375960747, 0.623752774836, 0.0, 1.27744032577, 1.13389341903, 0.216383120912, 1.3567192502, 
333, 0.434946453421, -1.38763281712, 1.05091277977, -1.81327154808, 3.15903818566, 3.12685141698, -0.815262873371, -0.29401971611, -2.14413600382, -1.67941631317, -0.691883384835, 1.05091277977, -1.33103476412, -0.562039011517, -1.16078153403, -1.63599866677, 1.20682698128, 1.60442513462, -0.357683291215, 1.53102953823, -0.932660976821, 1.5617137404, 1.33194547994, -2.02239057562, -0.620753212181, -0.900483105209, 0.422882088, -0.29514066805, 1.53102953823, 0.0, -0.357683291215, 1.13389341903, -0.793404776676, -0.165570069385, 
334, 0.434946453421, -1.38763281712, 1.05091277977, -1.81327154808, 3.15903818566, 3.12685141698, -0.815262873371, -0.29401971611, -2.14413600382, -1.67941631317, -0.691883384835, 1.05091277977, -1.33103476412, -0.562039011517, -1.16078153403, -1.63599866677, 1.20682698128, 1.66426383428, 0.459878517277, 1.53102953823, -0.845800816, 1.3838673358, 0.955060585295, 0.834788737388, 0.219953565683, -0.742929732782, 0.823243828119, 0.649309469711, 1.53102953823, 0.0, 0.459878517277, 1.13389341903, -0.360638534853, 0.494266369492, 
335, 0.434946453421, -1.38763281712, 1.05091277977, -1.81327154808, 3.15903818566, 3.12685141698, -0.815262873371, -0.29401971611, -2.14413600382, -1.67941631317, -0.691883384835, 1.05091277977, -1.33103476412, -0.562039011517, -1.16078153403, -1.63599866677, 1.20682698128, 1.72410253393, 1.27744032577, 1.53102953823, 0.127032985202, 1.25048253235, 0.612437953799, 0.723830317465, 1.21058893768, -0.17676647997, 0.222701217941, 1.59375960747, 1.53102953823, 0.0, 1.27744032577, 1.13389341903, 0.0721277069705, 1.35272024148, 
336, 0.476823136026, -1.19004108911, 1.05091277977, -1.61031060146, 1.89417980734, 1.85273832099, -0.815262873371, -0.851381493228, -1.29438249619, -0.710159178024, -0.691883384835, 1.05091277977, 0.621149556591, -0.562039011517, -1.16078153403, -1.19033285859, 0.956950317829, -1.14815504971, -1.9928069082, -1.19080075196, -0.950033008986, -1.01705912631, 0.098504006555, -2.02239057562, -1.31962735246, -1.02237883502, -0.377841392237, -1.23959080581, -1.19080075196, 0.0, -1.9928069082, -0.881917103688, -0.937660190617, -0.971148159407, 
337, 0.476823136026, -1.19004108911, 1.05091277977, -1.61031060146, 1.89417980734, 1.85273832099, -0.815262873371, -0.851381493228, -1.29438249619, -0.710159178024, -0.691883384835, 1.05091277977, 0.621149556591, -0.562039011517, -1.16078153403, -1.19033285859, 0.956950317829, -1.08831635005, -1.17524509971, -1.19080075196, -0.0640593686059, -1.23936713206, -0.792314835334, 0.335475847735, -0.4252804244, 0.140932119965, 0.0225203478817, -0.29514066805, -1.19080075196, 0.0, -1.17524509971, -0.881917103688, -0.0360638534853, -2.05043617963, 
338, 0.476823136026, -1.19004108911, 1.05091277977, -1.61031060146, 1.89417980734, 1.85273832099, -0.815262873371, -0.851381493228, -1.29438249619, -0.710159178024, -0.691883384835, 1.05091277977, 0.621149556591, -0.562039011517, -1.16078153403, -1.19033285859, 0.956950317829, -1.0284776504, -0.357683291215, -1.19080075196, 0.787170207445, -1.32829033436, -1.34051104573, 0.12742881038, -1.63800610105, 1.42657078061, 0.102592695905, 0.17708440083, -1.19080075196, 0.0, -0.357683291215, -0.881917103688, 0.865532483646, -1.76384055466, 
339, 0.476823136026, -1.19004108911, 1.05091277977, -1.61031060146, 1.89417980734, 1.85273832099, -0.815262873371, -0.851381493228, -1.29438249619, -0.710159178024, -0.691883384835, 1.05091277977, 0.621149556591, -0.562039011517, -1.16078153403, -1.19033285859, 0.956950317829, -0.968638950736, 0.459878517277, -1.19080075196, 1.48205149402, -1.41721353666, -1.68313367722, 0.085819402909, -0.24412144802, 1.06685271196, -2.17946922277, -0.767365736931, -1.19080075196, 0.0, 0.459878517277, -0.881917103688, 1.76712882078, -0.286428999603, 
340, 0.476823136026, -1.19004108911, 1.05091277977, -1.61031060146, 1.89417980734, 1.85273832099, -0.815262873371, -0.851381493228, -1.29438249619, -0.710159178024, -0.691883384835, 1.05091277977, 0.621149556591, -0.562039011517, -1.16078153403, -1.19033285859, 0.956950317829, -0.908800251076, 1.27744032577, -1.19080075196, 2.42014123089, -1.46167513781, -1.95723178242, 0.0164703904573, 1.52207406075, 2.56097862441, -2.78001183295, -1.23959080581, -1.19080075196, 0.0, 1.27744032577, -0.881917103688, 2.66872515791, 1.14477178802, 
341, 0.476823136026, -1.19004108911, 1.05091277977, -1.61031060146, 1.89417980734, 1.85273832099, -0.815262873371, -0.851381493228, -1.29438249619, -0.710159178024, -0.691883384835, 1.05091277977, 0.621149556591, -0.562039011517, -1.16078153403, -1.19033285859, 0.956950317829, -0.60960675278, -1.17524509971, -0.283523988562, -1.19324145929, 0.272327307045, 1.09210963789, 0.890267947349, -0.309296037596, -1.07983162263, 0.823243828119, -1.23959080581, -0.283523988562, 0.0, -1.17524509971, -0.881917103688, -1.04585175107, -0.41084260424, 
342, 0.476823136026, -1.19004108911, 1.05091277977, -1.61031060146, 1.89417980734, 1.85273832099, -0.815262873371, -0.851381493228, -1.29438249619, -0.710159178024, -0.691883384835, 1.05091277977, 0.621149556591, -0.562039011517, -1.16078153403, -1.19033285859, 0.956950317829, -0.54976805312, -0.357683291215, -0.283523988562, -0.689452526521, 0.0500193012939, 0.304077585453, 0.474173872639, -0.894685678244, -0.162864711814, 0.422882088, -0.29514066805, -0.283523988562, 0.0, -0.357683291215, -0.881917103688, -0.61308550925, -0.497932127485, 
343, 0.476823136026, -1.19004108911, 1.05091277977, -1.61031060146, 1.89417980734, 1.85273832099, -0.815262873371, -0.851381493228, -1.29438249619, -0.710159178024, -0.691883384835, 1.05091277977, 0.621149556591, -0.562039011517, -1.16078153403, -1.19033285859, 0.956950317829, -0.489929353461, 0.459878517277, -0.283523988562, -0.011943272113, -0.127827103307, -0.175594098642, 0.474173872639, 0.316660690657, -0.21262047524, 0.222701217941, 0.649309469711, -0.283523988562, 0.0, 0.459878517277, -0.881917103688, -0.144255413941, 0.23210913115, 
344, 0.476823136026, -1.19004108911, 1.05091277977, -1.61031060146, 1.89417980734, 1.85273832099, -0.815262873371, -0.851381493228, -1.29438249619, -0.710159178024, -0.691883384835, 1.05091277977, 0.621149556591, -0.562039011517, -1.16078153403, -1.19033285859, 0.956950317829, -0.430090653802, 1.27744032577, -0.283523988562, 0.995634593417, -0.261211906757, -0.586741256437, 0.404824860187, 1.71465031137, 0.811397904474, 0.102592695905, 1.59375960747, -0.283523988562, 0.0, 1.27744032577, -0.881917103688, 0.324574681367, 1.28651443045, 
345, 0.476823136026, -1.19004108911, 1.05091277977, -1.61031060146, 1.89417980734, 1.85273832099, -0.815262873371, -0.851381493228, -1.29438249619, -0.710159178024, -0.691883384835, 1.05091277977, 0.621149556591, -0.562039011517, -1.16078153403, -1.19033285859, 0.956950317829, 0.467489841089, -1.17524509971, 0.623752774836, -1.00214910548, 0.761404919696, 1.29768321679, -2.02239057562, -0.45205088411, -1.17891117363, 0.823243828119, -1.23959080581, 0.623752774836, 0.0, -1.17524509971, 1.13389341903, -1.11797945804, 0.0979201718635, 
346, 0.476823136026, -1.19004108911, 1.05091277977, -1.61031060146, 1.89417980734, 1.85273832099, -0.815262873371, -0.851381493228, -1.29438249619, -0.710159178024, -0.691883384835, 1.05091277977, 0.621149556591, -0.562039011517, -1.16078153403, -1.19033285859, 0.956950317829, 0.527328540748, -0.357683291215, 0.623752774836, -0.706824558685, 0.672481717396, 0.646700216948, 0.543522885091, -0.833235428962, -0.437012292301, 0.422882088, -0.29514066805, 0.623752774836, 0.0, -0.357683291215, 1.13389341903, -0.649149362735, -0.266433956001, 
347, 0.476823136026, -1.19004108911, 1.05091277977, -1.61031060146, 1.89417980734, 1.85273832099, -0.815262873371, -0.851381493228, -1.29438249619, -0.710159178024, -0.691883384835, 1.05091277977, 0.621149556591, -0.562039011517, -1.16078153403, -1.19033285859, 0.956950317829, 0.587167240407, 0.459878517277, 0.623752774836, -0.0640593686059, 0.494635312795, 0.269815322303, 0.612871897542, 0.265285642172, -0.451228224709, 0.823243828119, 0.649309469711, 0.623752774836, 0.0, 0.459878517277, 1.13389341903, -0.216383120912, 0.447611267753, 
348, 0.476823136026, -1.19004108911, 1.05091277977, -1.61031060146, 1.89417980734, 1.85273832099, -0.815262873371, -0.851381493228, -1.29438249619, -0.710159178024, -0.691883384835, 1.05091277977, 0.621149556591, -0.562039011517, -1.16078153403, -1.19033285859, 0.956950317829, 0.647005940067, 1.27744032577, 0.623752774836, 0.648193950131, 0.405712110495, -0.0728073091929, 0.543522885091, 1.4878433587, 0.358294511885, 0.102592695905, 1.59375960747, 0.623752774836, 0.0, 1.27744032577, 1.13389341903, 0.216383120912, 1.3567192502, 
349, 0.476823136026, -1.19004108911, 1.05091277977, -1.61031060146, 1.89417980734, 1.85273832099, -0.815262873371, -0.851381493228, -1.29438249619, -0.710159178024, -0.691883384835, 1.05091277977, 0.621149556591, -0.562039011517, -1.16078153403, -1.19033285859, 0.956950317829, 1.60442513462, -0.357683291215, 1.53102953823, -0.932660976821, 1.5617137404, 1.33194547994, -2.02239057562, -0.620753212181, -0.900483105209, 0.422882088, -0.29514066805, 1.53102953823, 0.0, -0.357683291215, 1.13389341903, -0.793404776676, -0.165570069385, 
350, 0.476823136026, -1.19004108911, 1.05091277977, -1.61031060146, 1.89417980734, 1.85273832099, -0.815262873371, -0.851381493228, -1.29438249619, -0.710159178024, -0.691883384835, 1.05091277977, 0.621149556591, -0.562039011517, -1.16078153403, -1.19033285859, 0.956950317829, 1.66426383428, 0.459878517277, 1.53102953823, -0.845800816, 1.3838673358, 0.955060585295, 0.834788737388, 0.219953565683, -0.742929732782, 0.823243828119, 0.649309469711, 1.53102953823, 0.0, 0.459878517277, 1.13389341903, -0.360638534853, 0.494266369492, 
351, 0.476823136026, -1.19004108911, 1.05091277977, -1.61031060146, 1.89417980734, 1.85273832099, -0.815262873371, -0.851381493228, -1.29438249619, -0.710159178024, -0.691883384835, 1.05091277977, 0.621149556591, -0.562039011517, -1.16078153403, -1.19033285859, 0.956950317829, 1.72410253393, 1.27744032577, 1.53102953823, 0.127032985202, 1.25048253235, 0.612437953799, 0.723830317465, 1.21058893768, -0.17676647997, 0.222701217941, 1.59375960747, 1.53102953823, 0.0, 1.27744032577, 1.13389341903, 0.0721277069705, 1.35272024148, 
352, 1.48186351855, 0.785876190923, 1.05091277977, 0.642555905997, 0.219097090102, -0.467967675271, -0.815262873371, -1.0978774603, 2.07535637175, -1.1947877456, -0.256985257224, 1.05091277977, 0.621149556591, -0.562039011517, 1.12954974388, 0.271450992258, 1.09132069551, -1.14815504971, -1.9928069082, -1.19080075196, -0.950033008986, -1.01705912631, 0.098504006555, -2.02239057562, -1.31962735246, -1.02237883502, -0.377841392237, -1.23959080581, -1.19080075196, 0.0, -1.9928069082, -0.881917103688, -0.937660190617, -0.971148159407, 
353, 1.48186351855, 0.785876190923, 1.05091277977, 0.642555905997, 0.219097090102, -0.467967675271, -0.815262873371, -1.0978774603, 2.07535637175, -1.1947877456, -0.256985257224, 1.05091277977, 0.621149556591, -0.562039011517, 1.12954974388, 0.271450992258, 1.09132069551, -1.08831635005, -1.17524509971, -1.19080075196, -0.0640593686059, -1.23936713206, -0.792314835334, 0.335475847735, -0.4252804244, 0.140932119965, 0.0225203478817, -0.29514066805, -1.19080075196, 0.0, -1.17524509971, -0.881917103688, -0.0360638534853, -2.05043617963, 
354, 1.48186351855, 0.785876190923, 1.05091277977, 0.642555905997, 0.219097090102, -0.467967675271, -0.815262873371, -1.0978774603, 2.07535637175, -1.1947877456, -0.256985257224, 1.05091277977, 0.621149556591, -0.562039011517, 1.12954974388, 0.271450992258, 1.09132069551, -1.0284776504, -0.357683291215, -1.19080075196, 0.787170207445, -1.32829033436, -1.34051104573, 0.12742881038, -1.63800610105, 1.42657078061, 0.102592695905, 0.17708440083, -1.19080075196, 0.0, -0.357683291215, -0.881917103688, 0.865532483646, -1.76384055466, 
355, 1.48186351855, 0.785876190923, 1.05091277977, 0.642555905997, 0.219097090102, -0.467967675271, -0.815262873371, -1.0978774603, 2.07535637175, -1.1947877456, -0.256985257224, 1.05091277977, 0.621149556591, -0.562039011517, 1.12954974388, 0.271450992258, 1.09132069551, -0.968638950736, 0.459878517277, -1.19080075196, 1.48205149402, -1.41721353666, -1.68313367722, 0.085819402909, -0.24412144802, 1.06685271196, -2.17946922277, -0.767365736931, -1.19080075196, 0.0, 0.459878517277, -0.881917103688, 1.76712882078, -0.286428999603, 
356, 1.48186351855, 0.785876190923, 1.05091277977, 0.642555905997, 0.219097090102, -0.467967675271, -0.815262873371, -1.0978774603, 2.07535637175, -1.1947877456, -0.256985257224, 1.05091277977, 0.621149556591, -0.562039011517, 1.12954974388, 0.271450992258, 1.09132069551, -0.908800251076, 1.27744032577, -1.19080075196, 2.42014123089, -1.46167513781, -1.95723178242, 0.0164703904573, 1.52207406075, 2.56097862441, -2.78001183295, -1.23959080581, -1.19080075196, 0.0, 1.27744032577, -0.881917103688, 2.66872515791, 1.14477178802, 
357, 1.48186351855, 0.785876190923, 1.05091277977, 0.642555905997, 0.219097090102, -0.467967675271, -0.815262873371, -1.0978774603, 2.07535637175, -1.1947877456, -0.256985257224, 1.05091277977, 0.621149556591, -0.562039011517, 1.12954974388, 0.271450992258, 1.09132069551, -0.60960675278, -1.17524509971, -0.283523988562, -1.19324145929, 0.272327307045, 1.09210963789, 0.890267947349, -0.309296037596, -1.07983162263, 0.823243828119, -1.23959080581, -0.283523988562, 0.0, -1.17524509971, -0.881917103688, -1.04585175107, -0.41084260424, 
358, 1.48186351855, 0.785876190923, 1.05091277977, 0.642555905997, 0.219097090102, -0.467967675271, -0.815262873371, -1.0978774603, 2.07535637175, -1.1947877456, -0.256985257224, 1.05091277977, 0.621149556591, -0.562039011517, 1.12954974388, 0.271450992258, 1.09132069551, -0.54976805312, -0.357683291215, -0.283523988562, -0.689452526521, 0.0500193012939, 0.304077585453, 0.474173872639, -0.894685678244, -0.162864711814, 0.422882088, -0.29514066805, -0.283523988562, 0.0, -0.357683291215, -0.881917103688, -0.61308550925, -0.497932127485, 
359, 1.48186351855, 0.785876190923, 1.05091277977, 0.642555905997, 0.219097090102, -0.467967675271, -0.815262873371, -1.0978774603, 2.07535637175, -1.1947877456, -0.256985257224, 1.05091277977, 0.621149556591, -0.562039011517, 1.12954974388, 0.271450992258, 1.09132069551, -0.489929353461, 0.459878517277, -0.283523988562, -0.011943272113, -0.127827103307, -0.175594098642, 0.474173872639, 0.316660690657, -0.21262047524, 0.222701217941, 0.649309469711, -0.283523988562, 0.0, 0.459878517277, -0.881917103688, -0.144255413941, 0.23210913115, 
360, 1.48186351855, 0.785876190923, 1.05091277977, 0.642555905997, 0.219097090102, -0.467967675271, -0.815262873371, -1.0978774603, 2.07535637175, -1.1947877456, -0.256985257224, 1.05091277977, 0.621149556591, -0.562039011517, 1.12954974388, 0.271450992258, 1.09132069551, -0.430090653802, 1.27744032577, -0.283523988562, 0.995634593417, -0.261211906757, -0.586741256437, 0.404824860187, 1.71465031137, 0.811397904474, 0.102592695905, 1.59375960747, -0.283523988562, 0.0, 1.27744032577, -0.881917103688, 0.324574681367, 1.28651443045, 
361, 1.48186351855, 0.785876190923, 1.05091277977, 0.642555905997, 0.219097090102, -0.467967675271, -0.815262873371, -1.0978774603, 2.07535637175, -1.1947877456, -0.256985257224, 1.05091277977, 0.621149556591, -0.562039011517, 1.12954974388, 0.271450992258, 1.09132069551, 0.467489841089, -1.17524509971, 0.623752774836, -1.00214910548, 0.761404919696, 1.29768321679, -2.02239057562, -0.45205088411, -1.17891117363, 0.823243828119, -1.23959080581, 0.623752774836, 0.0, -1.17524509971, 1.13389341903, -1.11797945804, 0.0979201718635, 
362, 1.48186351855, 0.785876190923, 1.05091277977, 0.642555905997, 0.219097090102, -0.467967675271, -0.815262873371, -1.0978774603, 2.07535637175, -1.1947877456, -0.256985257224, 1.05091277977, 0.621149556591, -0.562039011517, 1.12954974388, 0.271450992258, 1.09132069551, 0.527328540748, -0.357683291215, 0.623752774836, -0.706824558685, 0.672481717396, 0.646700216948, 0.543522885091, -0.833235428962, -0.437012292301, 0.422882088, -0.29514066805, 0.623752774836, 0.0, -0.357683291215, 1.13389341903, -0.649149362735, -0.266433956001, 
363, 1.48186351855, 0.785876190923, 1.05091277977, 0.642555905997, 0.219097090102, -0.467967675271, -0.815262873371, -1.0978774603, 2.07535637175, -1.1947877456, -0.256985257224, 1.05091277977, 0.621149556591, -0.562039011517, 1.12954974388, 0.271450992258, 1.09132069551, 0.587167240407, 0.459878517277, 0.623752774836, -0.0640593686059, 0.494635312795, 0.269815322303, 0.612871897542, 0.265285642172, -0.451228224709, 0.823243828119, 0.649309469711, 0.623752774836, 0.0, 0.459878517277, 1.13389341903, -0.216383120912, 0.447611267753, 
364, 1.48186351855, 0.785876190923, 1.05091277977, 0.642555905997, 0.219097090102, -0.467967675271, -0.815262873371, -1.0978774603, 2.07535637175, -1.1947877456, -0.256985257224, 1.05091277977, 0.621149556591, -0.562039011517, 1.12954974388, 0.271450992258, 1.09132069551, 0.647005940067, 1.27744032577, 0.623752774836, 0.648193950131, 0.405712110495, -0.0728073091929, 0.543522885091, 1.4878433587, 0.358294511885, 0.102592695905, 1.59375960747, 0.623752774836, 0.0, 1.27744032577, 1.13389341903, 0.216383120912, 1.3567192502, 
365, 1.48186351855, 0.785876190923, 1.05091277977, 0.642555905997, 0.219097090102, -0.467967675271, -0.815262873371, -1.0978774603, 2.07535637175, -1.1947877456, -0.256985257224, 1.05091277977, 0.621149556591, -0.562039011517, 1.12954974388, 0.271450992258, 1.09132069551, 1.60442513462, -0.357683291215, 1.53102953823, -0.932660976821, 1.5617137404, 1.33194547994, -2.02239057562, -0.620753212181, -0.900483105209, 0.422882088, -0.29514066805, 1.53102953823, 0.0, -0.357683291215, 1.13389341903, -0.793404776676, -0.165570069385, 
366, 1.48186351855, 0.785876190923, 1.05091277977, 0.642555905997, 0.219097090102, -0.467967675271, -0.815262873371, -1.0978774603, 2.07535637175, -1.1947877456, -0.256985257224, 1.05091277977, 0.621149556591, -0.562039011517, 1.12954974388, 0.271450992258, 1.09132069551, 1.66426383428, 0.459878517277, 1.53102953823, -0.845800816, 1.3838673358, 0.955060585295, 0.834788737388, 0.219953565683, -0.742929732782, 0.823243828119, 0.649309469711, 1.53102953823, 0.0, 0.459878517277, 1.13389341903, -0.360638534853, 0.494266369492, 
367, 1.48186351855, 0.785876190923, 1.05091277977, 0.642555905997, 0.219097090102, -0.467967675271, -0.815262873371, -1.0978774603, 2.07535637175, -1.1947877456, -0.256985257224, 1.05091277977, 0.621149556591, -0.562039011517, 1.12954974388, 0.271450992258, 1.09132069551, 1.72410253393, 1.27744032577, 1.53102953823, 0.127032985202, 1.25048253235, 0.612437953799, 0.723830317465, 1.21058893768, -0.17676647997, 0.222701217941, 1.59375960747, 1.53102953823, 0.0, 1.27744032577, 1.13389341903, 0.0721277069705, 1.35272024148, 
368, 1.52374020115, 0.983467918927, 1.05091277977, 0.723740284644, 0.184911728526, 0.260096951007, 1.23693415522, -0.455303960196, -0.716294759361, -0.710159178024, 0.177912870386, 1.05091277977, 0.621149556591, 0.38910393105, 1.12954974388, 0.699290168116, 0.563706555947, -1.14815504971, -1.9928069082, -1.19080075196, -0.950033008986, -1.01705912631, 0.098504006555, -2.02239057562, -1.31962735246, -1.02237883502, -0.377841392237, -1.23959080581, -1.19080075196, 0.0, -1.9928069082, -0.881917103688, -0.937660190617, -0.971148159407, 
369, 1.52374020115, 0.983467918927, 1.05091277977, 0.723740284644, 0.184911728526, 0.260096951007, 1.23693415522, -0.455303960196, -0.716294759361, -0.710159178024, 0.177912870386, 1.05091277977, 0.621149556591, 0.38910393105, 1.12954974388, 0.699290168116, 0.563706555947, -1.08831635005, -1.17524509971, -1.19080075196, -0.0640593686059, -1.23936713206, -0.792314835334, 0.335475847735, -0.4252804244, 0.140932119965, 0.0225203478817, -0.29514066805, -1.19080075196, 0.0, -1.17524509971, -0.881917103688, -0.0360638534853, -2.05043617963, 
370, 1.52374020115, 0.983467918927, 1.05091277977, 0.723740284644, 0.184911728526, 0.260096951007, 1.23693415522, -0.455303960196, -0.716294759361, -0.710159178024, 0.177912870386, 1.05091277977, 0.621149556591, 0.38910393105, 1.12954974388, 0.699290168116, 0.563706555947, -1.0284776504, -0.357683291215, -1.19080075196, 0.787170207445, -1.32829033436, -1.34051104573, 0.12742881038, -1.63800610105, 1.42657078061, 0.102592695905, 0.17708440083, -1.19080075196, 0.0, -0.357683291215, -0.881917103688, 0.865532483646, -1.76384055466, 
371, 1.52374020115, 0.983467918927, 1.05091277977, 0.723740284644, 0.184911728526, 0.260096951007, 1.23693415522, -0.455303960196, -0.716294759361, -0.710159178024, 0.177912870386, 1.05091277977, 0.621149556591, 0.38910393105, 1.12954974388, 0.699290168116, 0.563706555947, -0.968638950736, 0.459878517277, -1.19080075196, 1.48205149402, -1.41721353666, -1.68313367722, 0.085819402909, -0.24412144802, 1.06685271196, -2.17946922277, -0.767365736931, -1.19080075196, 0.0, 0.459878517277, -0.881917103688, 1.76712882078, -0.286428999603, 
372, 1.52374020115, 0.983467918927, 1.05091277977, 0.723740284644, 0.184911728526, 0.260096951007, 1.23693415522, -0.455303960196, -0.716294759361, -0.710159178024, 0.177912870386, 1.05091277977, 0.621149556591, 0.38910393105, 1.12954974388, 0.699290168116, 0.563706555947, -0.908800251076, 1.27744032577, -1.19080075196, 2.42014123089, -1.46167513781, -1.95723178242, 0.0164703904573, 1.52207406075, 2.56097862441, -2.78001183295, -1.23959080581, -1.19080075196, 0.0, 1.27744032577, -0.881917103688, 2.66872515791, 1.14477178802, 
373, 1.52374020115, 0.983467918927, 1.05091277977, 0.723740284644, 0.184911728526, 0.260096951007, 1.23693415522, -0.455303960196, -0.716294759361, -0.710159178024, 0.177912870386, 1.05091277977, 0.621149556591, 0.38910393105, 1.12954974388, 0.699290168116, 0.563706555947, -0.60960675278, -1.17524509971, -0.283523988562, -1.19324145929, 0.272327307045, 1.09210963789, 0.890267947349, -0.309296037596, -1.07983162263, 0.823243828119, -1.23959080581, -0.283523988562, 0.0, -1.17524509971, -0.881917103688, -1.04585175107, -0.41084260424, 
374, 1.52374020115, 0.983467918927, 1.05091277977, 0.723740284644, 0.184911728526, 0.260096951007, 1.23693415522, -0.455303960196, -0.716294759361, -0.710159178024, 0.177912870386, 1.05091277977, 0.621149556591, 0.38910393105, 1.12954974388, 0.699290168116, 0.563706555947, -0.54976805312, -0.357683291215, -0.283523988562, -0.689452526521, 0.0500193012939, 0.304077585453, 0.474173872639, -0.894685678244, -0.162864711814, 0.422882088, -0.29514066805, -0.283523988562, 0.0, -0.357683291215, -0.881917103688, -0.61308550925, -0.497932127485, 
375, 1.52374020115, 0.983467918927, 1.05091277977, 0.723740284644, 0.184911728526, 0.260096951007, 1.23693415522, -0.455303960196, -0.716294759361, -0.710159178024, 0.177912870386, 1.05091277977, 0.621149556591, 0.38910393105, 1.12954974388, 0.699290168116, 0.563706555947, -0.489929353461, 0.459878517277, -0.283523988562, -0.011943272113, -0.127827103307, -0.175594098642, 0.474173872639, 0.316660690657, -0.21262047524, 0.222701217941, 0.649309469711, -0.283523988562, 0.0, 0.459878517277, -0.881917103688, -0.144255413941, 0.23210913115, 
